fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,target
0.37190083,0.08,0.2951807,0.016871165,0.061946902,0.114583336,0.37557605,0.12897629,0.25581396,0.08522727,0.3043478,1.0
0.09917355,0.14,0.3253012,0.07822086,0.050884955,0.18402778,0.343318,0.05108926,0.42635658,0.06818182,0.71014494,0.0
0.2644628,0.14666666,0.2951807,0.06288344,0.053097345,0.055555556,0.2281106,0.08656256,0.41860464,0.26136363,0.6376812,0.0
0.338843,0.16,0.30722892,0.018404908,0.7278761,0.055555556,0.115207374,0.18874109,0.24806201,0.48863637,0.17391305,0.0
0.21487603,0.17333333,0.26506025,0.116564415,0.06858407,0.18402778,0.44930875,0.16194332,0.35658914,0.14772727,0.2173913,1.0
0.25619835,0.21333334,0.10240964,0.18865031,0.046460178,0.2013889,0.41474655,0.20107962,0.27906978,0.1534091,0.20289855,1.0
0.54545456,0.33,0.36746988,0.030674847,0.14159292,0.034722224,0.041474655,0.24850588,0.34108528,0.26704547,0.14492753,1.0
0.17355372,0.35333332,0.04819277,0.023006136,0.13053097,0.052083332,0.041474655,0.12820514,0.6511628,0.3125,0.44927537,0.0
0.23140496,0.32666665,0.012048192,0.023006136,0.22787611,0.017361112,0.023041476,0.18180065,0.5116279,0.26704547,0.2173913,1.0
0.16528925,0.12666667,0.12048193,0.10276074,0.061946902,0.1423611,0.3202765,0.14092925,0.33333334,0.14772727,0.26086956,1.0
0.36363637,0.10666667,0.18072289,0.02607362,0.084070794,0.07638889,0.23041475,0.1322537,0.2015504,0.1590909,0.28985506,1.0
0.19008264,0.12,0.30722892,0.024539877,0.084070794,0.20833333,0.34101382,0.11162522,0.27906978,0.2159091,0.26086956,0.0
0.5371901,0.34,0.25301206,0.03374233,0.17256637,0.11805555,0.15437788,0.22922692,0.43410853,0.27272728,0.2173913,0.0
0.3140496,0.08,0.18072289,0.20858896,0.097345136,0.18055555,0.47580644,0.22922692,0.3255814,0.13636364,0.13043478,0.0
0.24793388,0.12666667,0.18072289,0.19018404,0.07743363,0.2361111,0.3548387,0.19163293,0.34108528,0.1590909,0.23188406,0.0
0.4214876,0.15333334,0.21686748,0.030674847,0.097345136,0.03125,0.07603686,0.164064,0.5271318,0.26704547,0.5507246,1.0
0.1983471,0.16666667,0.084337346,0.064417176,0.088495575,0.090277776,0.281106,0.1472913,0.37984496,0.14772727,0.20289855,1.0
0.27272728,0.40333334,0.21084337,0.021472393,0.16814159,0.027777778,0.19815668,0.1771737,0.43410853,0.22727273,0.20289855,1.0
0.18181819,0.16666667,0.1626506,0.0030674846,0.38274336,0.038194444,0.41935483,0.10198573,0.31007752,0.22727273,0.20289855,1.0
0.25619835,0.18,0.23493975,0.027607363,0.07964602,0.083333336,0.34792626,0.08135724,0.37209302,0.18181819,0.44927537,0.0
0.2644628,0.15333334,0.31325302,0.016871165,0.03761062,0.013888889,0.12672812,0.09041835,0.27131784,0.11931818,0.3478261,1.0
0.34710744,0.14666666,0.37951806,0.015337423,0.15265487,0.052083332,0.05299539,0.16907653,0.4496124,0.3181818,0.4057971,0.0
0.38842976,0.053333335,0.21084337,0.015337423,0.059734512,0.07986111,0.3248848,0.12319259,0.18604651,0.07954545,0.28985506,1.0
0.27272728,0.11333334,0.16867469,0.015337423,0.088495575,0.15625,0.37557605,0.105841525,0.25581396,0.10795455,0.36231884,1.0
0.43801653,0.47666666,0.0,0.030674847,0.18584071,0.034722224,0.04608295,0.2369385,0.4883721,0.3465909,0.20289855,0.0
0.19008264,0.093333334,0.2951807,0.013803681,0.086283185,0.059027776,0.18663594,0.10969732,0.4496124,0.13636364,0.23188406,1.0
0.42975205,0.21333334,0.25903615,0.027607363,0.123893805,0.097222224,0.0921659,0.13861577,0.37209302,0.2159091,0.6086956,0.0
0.3305785,0.07333333,0.19277108,0.10429448,0.006637168,0.15972222,0.2718894,0.109311745,0.20930232,0.09659091,0.4347826,0.0
0.1570248,0.18666667,0.20481928,0.055214725,0.030973451,0.06944445,0.16359447,0.06921149,0.53488374,0.13068181,0.5652174,0.0
0.54545456,0.12,0.28915662,0.01993865,0.119469024,0.017361112,0.00921659,0.19529593,0.4728682,0.3693182,0.42028984,0.0
0.2892562,0.07333333,0.1626506,0.20398773,0.09955752,0.15277778,0.343318,0.21129747,0.17054264,0.10795455,0.11594203,0.0
0.28099173,0.07333333,0.18674698,0.08742331,0.048672568,0.055555556,0.22350231,0.11451706,0.33333334,0.17045455,0.49275362,0.0
0.24793388,0.14,0.30120483,0.19478528,0.090707965,0.16319445,0.43317974,0.19838056,0.2868217,0.13068181,0.20289855,1.0
0.3966942,0.1,0.27710843,0.006134969,0.092920355,0.027777778,0.15207373,0.13475998,0.17829457,0.1534091,0.1594203,0.0
0.23140496,0.093333334,0.13855422,0.25613496,0.07743363,0.125,0.2580645,0.23038365,0.27906978,0.13636364,0.11594203,0.0
0.23140496,0.17333333,0.16867469,0.010736196,0.050884955,0.10763889,0.19354838,0.08656256,0.29457363,0.11363637,0.39130434,0.0
0.27272728,0.19333333,0.18072289,0.08588957,0.061946902,0.16666667,0.30645162,0.059764795,0.3488372,0.028409092,0.8115942,0.0
0.4876033,0.3,0.36144578,0.021472393,0.059734512,0.013888889,0.029953917,0.16849817,0.4496124,0.36363637,0.6376812,0.0
0.30578512,0.046666667,0.22891566,0.018404908,0.092920355,0.0625,0.218894,0.14439946,0.4031008,0.125,0.28985506,1.0
0.19008264,0.16,0.19879518,0.15490797,0.053097345,0.090277776,0.21198156,0.15615962,0.48062015,0.17045455,0.3188406,0.0
0.2231405,0.08,0.14457831,0.13190185,0.07079646,0.083333336,0.33179724,0.15249662,0.3875969,0.125,0.36231884,1.0
0.21487603,0.15333334,0.18674698,0.18865031,0.07300885,0.1875,0.35714287,0.16097938,0.23255815,0.21022727,0.3188406,1.0
0.3553719,0.16666667,0.21686748,0.10429448,0.055309735,0.121527776,0.34562212,0.1698477,0.36434108,0.18181819,0.3768116,0.0
0.3140496,0.093333334,0.20481928,0.13957055,0.050884955,0.08680555,0.3156682,0.1810295,0.27906978,0.1534091,0.26086956,0.0
0.2892562,0.10666667,0.20481928,0.22699386,0.084070794,0.12847222,0.38709676,0.21573164,0.24031007,0.11363637,0.14492753,0.0
0.23966943,0.18,0.19277108,0.12883435,0.044247787,0.097222224,0.24654378,0.09196067,0.31782946,0.24431819,0.71014494,0.0
0.34710744,0.5,0.1626506,0.021472393,0.15044248,0.034722224,0.1313364,0.18141508,0.44186047,0.14772727,0.26086956,1.0
0.18181819,0.086666666,0.14457831,0.17638037,0.084070794,0.1875,0.3640553,0.19066899,0.48062015,0.09659091,0.20289855,1.0
0.24793388,0.18666667,0.19277108,0.018404908,0.121681415,0.010416667,0.004608295,0.10969732,0.49612403,0.1875,0.6956522,0.0
0.37190083,0.36333334,0.12048193,0.013803681,0.15044248,0.090277776,0.26036867,0.19452478,0.34108528,0.5113636,0.1594203,1.0
0.24793388,0.14,0.30120483,0.19478528,0.090707965,0.16319445,0.43317974,0.19838056,0.2868217,0.13068181,0.20289855,1.0
0.23140496,0.12666667,0.1746988,0.07208589,0.07300885,0.19444445,0.421659,0.15789473,0.45736435,0.32386363,0.26086956,1.0
0.32231405,0.053333335,0.21686748,0.081288345,0.092920355,0.083333336,0.32718894,0.16714863,0.4108527,0.18181819,0.3188406,0.0
0.20661157,0.13333334,0.13253012,0.13650307,0.061946902,0.10069445,0.24193548,0.12087912,0.25581396,0.051136363,0.4057971,1.0
0.20661157,0.14666666,0.28915662,0.10429448,0.090707965,0.114583336,0.32949308,0.14671293,0.35658914,0.17613636,0.26086956,1.0
0.21487603,0.1,0.15662651,0.115030676,0.092920355,0.15972222,0.4032258,0.15982263,0.31007752,0.1534091,0.20289855,1.0
0.21487603,0.04,0.18674698,0.009202454,0.048672568,0.18055555,0.30414745,0.071910545,0.5116279,0.07386363,0.5072464,0.0
0.28099173,0.20666666,0.37951806,0.1595092,0.07079646,0.1875,0.34562212,0.19838056,0.2868217,0.125,0.10144927,0.0
0.27272728,0.38666666,0.0,0.027607363,0.088495575,0.017361112,0.011520738,0.11702333,0.4883721,0.25,0.68115944,0.0
0.3305785,0.093333334,0.21686748,0.012269938,0.097345136,0.06944445,0.33870968,0.113553114,0.37209302,0.17613636,0.3478261,0.0
0.29752067,0.11333334,0.22289157,0.19785276,0.10619469,0.17708333,0.42857143,0.20030846,0.21705426,0.125,0.1594203,1.0
0.37190083,0.13333334,0.24096386,0.11042945,0.06415929,0.12847222,0.43317974,0.20223635,0.48062015,0.16477273,0.23188406,0.0
0.2892562,0.1,0.22289157,0.018404908,0.044247787,0.2048611,0.34562212,0.09427415,0.30232558,0.07386363,0.44927537,0.0
0.43801653,0.18666667,0.23493975,0.018404908,0.10619469,0.06944445,0.11290322,0.1511471,0.35658914,0.3409091,0.4347826,0.0
0.25619835,0.11333334,0.21084337,0.13190185,0.048672568,0.1423611,0.33179724,0.14632736,0.37984496,0.07954545,0.5072464,0.0
0.14876033,0.06666667,0.18072289,0.14723927,0.03539823,0.09375,0.28801844,0.15982263,0.5968992,0.11363637,0.4057971,0.0
0.2231405,0.16,0.13855422,0.009202454,0.092920355,0.13194445,0.4654378,0.108155005,0.35658914,0.13636364,0.2753623,0.0
0.23966943,0.12666667,0.18072289,0.20398773,0.03761062,0.114583336,0.28801844,0.15789473,0.49612403,0.1590909,0.5797101,0.0
0.23966943,0.11333334,0.078313254,0.009202454,0.06415929,0.2777778,0.38709676,0.09427415,0.3255814,0.11363637,0.26086956,1.0
0.3140496,0.033333335,0.20481928,0.13343558,0.11061947,0.13541667,0.2764977,0.1829574,0.37984496,0.09659091,0.23188406,1.0
0.75206614,0.28,0.3313253,0.03374233,0.13274336,0.020833334,0.041474655,0.25081936,0.2868217,0.26136363,0.42028984,0.0
0.18181819,0.13333334,0.14457831,0.2638037,0.07743363,0.1423611,0.24193548,0.22845575,0.29457363,0.13068181,0.13043478,0.0
0.30578512,0.33333334,0.12048193,0.021472393,0.13495575,0.114583336,0.08755761,0.1509543,0.29457363,0.11931818,0.1884058,1.0
0.38842976,0.06,0.18674698,0.006134969,0.026548672,0.041666668,0.19585253,0.113553114,0.054263566,0.08522727,0.3043478,1.0
0.32231405,0.14666666,0.25301206,0.2101227,0.07300885,0.15277778,0.4769585,0.23115481,0.35658914,0.23295455,0.17391305,1.0
0.3140496,0.12666667,0.19277108,0.009202454,0.06858407,0.07638889,0.15207373,0.10121457,0.2635659,0.26136363,0.36231884,1.0
0.3140496,0.22,0.14457831,0.018404908,0.15044248,0.010416667,0.011520738,0.1752458,0.43410853,0.21022727,0.2173913,1.0
0.24793388,0.36666667,0.024096385,0.010736196,0.10176991,0.083333336,0.29262674,0.10796221,0.3488372,0.09659091,0.3188406,1.0
0.23140496,0.06,0.21686748,0.01993865,0.053097345,0.12847222,0.23963134,0.066512436,0.25581396,0.18181819,0.49275362,0.0
0.34710744,0.33333334,0.16867469,0.0398773,0.119469024,0.06944445,0.24884793,0.19645268,0.3875969,0.18181819,0.20289855,0.0
0.32231405,0.17333333,0.16867469,0.1595092,0.061946902,0.104166664,0.25576037,0.2128398,0.42635658,0.039772727,0.17391305,0.0
0.34710744,0.093333334,0.18674698,0.07668712,0.081858404,0.07986111,0.20967741,0.113553114,0.29457363,0.11363637,0.42028984,1.0
0.2644628,0.12666667,0.44578314,0.010736196,0.3561947,0.114583336,0.26497695,0.12010796,0.24806201,0.13636364,0.17391305,0.0
0.28099173,0.053333335,0.21084337,0.009202454,0.042035397,0.090277776,0.1797235,0.10969732,0.4728682,0.06818182,0.2753623,1.0
0.21487603,0.16,0.15662651,0.11196319,0.084070794,0.18055555,0.40092167,0.1548101,0.3255814,0.1590909,0.23188406,1.0
0.17355372,0.14,0.19879518,0.10429448,0.055309735,0.19791667,0.45852536,0.1511471,0.41860464,0.10795455,0.23188406,1.0
0.25619835,0.13333334,0.24698795,0.016871165,0.084070794,0.03125,0.29953918,0.113553114,0.34108528,0.2784091,0.49275362,0.0
0.21487603,0.14,0.10843374,0.2208589,0.061946902,0.06944445,0.25345623,0.19760941,0.3255814,0.1590909,0.17391305,1.0
0.2231405,0.11333334,0.30120483,0.107361965,0.07743363,0.18402778,0.41013825,0.1659919,0.3488372,0.13068181,0.17391305,1.0
0.25619835,0.14666666,0.21686748,0.05981595,0.092920355,0.104166664,0.45391706,0.15461731,0.5271318,0.19886364,0.3478261,1.0
0.25619835,0.16,0.15662651,0.11809816,0.090707965,0.10763889,0.40092167,0.1810295,0.4108527,0.16477273,0.17391305,0.0
0.47107437,0.25333333,0.2951807,0.08742331,0.11504425,0.013888889,0.025345622,0.22537112,0.37984496,0.28977272,0.4347826,0.0
0.45454547,0.26666668,0.1746988,0.023006136,0.25442478,0.017361112,0.023041476,0.18681319,0.3875969,0.2840909,0.46376812,1.0
1.0,0.18666667,0.39156628,0.10582822,0.18584071,0.072916664,0.14976959,0.20223635,0.2015504,0.35227272,1.0,1.0
0.21487603,0.10666667,0.2951807,0.0797546,0.090707965,0.083333336,0.2626728,0.13668787,0.2248062,0.4318182,0.36231884,0.0
0.24793388,0.06666667,0.18072289,0.18711656,0.11061947,0.0625,0.38018432,0.21149026,0.21705426,0.17045455,0.14492753,0.0
0.3305785,0.093333334,0.22891566,0.148773,0.1039823,0.09375,0.21428572,0.1848853,0.31007752,0.14204545,0.28985506,0.0
0.3140496,0.14666666,0.13253012,0.14723927,0.081858404,0.19444445,0.42626727,0.1829574,0.27906978,0.10227273,0.1884058,0.0
0.23140496,0.28,0.0,0.018404908,0.11061947,0.06944445,0.050691243,0.123578176,0.55813956,0.1875,0.6231884,0.0
0.2231405,0.14,0.3192771,0.016871165,0.061946902,0.1388889,0.42857143,0.09812994,0.41860464,0.21022727,0.3478261,0.0
0.25619835,0.11333334,0.1746988,0.027607363,0.057522126,0.09375,0.16129032,0.0726817,0.2248062,0.07954545,0.5362319,0.0
0.25619835,0.37,0.10240964,0.027607363,0.50663716,0.017361112,0.02764977,0.17331791,0.5271318,0.21022727,0.33333334,0.0
0.1983471,0.14666666,0.12048193,0.09202454,0.07300885,0.1423611,0.3778802,0.14054367,0.49612403,0.13068181,0.3478261,0.0
0.23140496,0.093333334,0.3192771,0.22239263,0.088495575,0.072916664,0.29953918,0.22151533,0.17054264,0.07386363,0.20289855,1.0
0.29752067,0.16666667,0.15662651,0.23006135,0.081858404,0.22916667,0.47004607,0.23057644,0.2635659,0.26136363,0.2173913,1.0
0.23140496,0.14666666,0.14457831,0.009202454,0.048672568,0.055555556,0.26497695,0.119336806,0.31782946,0.07954545,0.17391305,1.0
0.24793388,0.1,0.19277108,0.12269939,0.07522124,0.15972222,0.35253456,0.14285715,0.27906978,0.17045455,0.36231884,0.0
0.30578512,0.10666667,0.37349397,0.15337424,0.07300885,0.1736111,0.33870968,0.20589936,0.34108528,0.125,0.11594203,1.0
0.2644628,0.1,0.19277108,0.018404908,0.07964602,0.083333336,0.24654378,0.08463466,0.30232558,0.14204545,0.44927537,0.0
0.18181819,0.17333333,0.1746988,0.08435583,0.07522124,0.097222224,0.29493088,0.14478505,0.58914727,0.19886364,0.39130434,0.0
0.21487603,0.18,0.16867469,0.18404908,0.059734512,0.0625,0.2718894,0.15962984,0.37209302,0.11931818,0.3768116,0.0
0.25619835,0.13333334,0.24096386,0.116564415,0.053097345,0.048611112,0.20506912,0.14054367,0.3488372,0.0625,0.3188406,1.0
0.16528925,0.06,0.20481928,0.018404908,0.07300885,0.3298611,0.3778802,0.062463854,0.5116279,0.38636363,0.5507246,0.0
0.37190083,0.5133333,0.084337346,0.029141104,0.17920354,0.041666668,0.11059908,0.19529593,0.49612403,0.18181819,0.3043478,1.0
0.19008264,0.26666668,0.05421687,0.016871165,0.1460177,0.059027776,0.05529954,0.13321766,0.56589144,0.18181819,0.46376812,0.0
0.29752067,0.08,0.22289157,0.009202454,0.03539823,0.09375,0.19124424,0.08116445,0.3255814,0.2215909,0.5507246,0.0
0.29752067,0.29333332,0.078313254,0.027607363,0.1460177,0.114583336,0.12672812,0.15750916,0.5503876,0.21022727,0.4057971,0.0
0.18181819,0.27333334,0.0,0.02607362,0.123893805,0.048611112,0.062211983,0.1120108,0.6666667,0.21022727,0.65217394,0.0
0.23140496,0.19333333,0.28313252,0.090490796,0.10840708,0.07638889,0.33179724,0.15982263,0.3255814,0.13068181,0.23188406,0.0
0.21487603,0.11333334,0.44578314,0.11042945,0.07300885,0.17708333,0.46774194,0.16367842,0.37984496,0.11363637,0.17391305,0.0
0.23140496,0.093333334,0.13855422,0.25613496,0.07743363,0.125,0.2580645,0.23038365,0.27906978,0.13636364,0.11594203,0.0
0.18181819,0.16,0.18072289,0.010736196,0.028761063,0.059027776,0.24423963,0.01754386,0.27131784,0.23863636,0.76811594,0.0
0.18181819,0.16,0.27710843,0.013803681,0.084070794,0.19097222,0.421659,0.11509543,0.4031008,0.1534091,0.23188406,1.0
0.78512394,0.23333333,0.3493976,0.01993865,0.12831858,0.048611112,0.078341015,0.25621748,0.2635659,0.1534091,0.14492753,1.0
0.4876033,0.40666667,0.19277108,0.029141104,0.16814159,0.072916664,0.19585253,0.20802005,0.44186047,0.22727273,0.3043478,1.0
0.23140496,0.2,0.1746988,0.035276074,0.050884955,0.048611112,0.218894,0.03952188,0.24806201,0.08522727,0.65217394,0.0
0.24793388,0.093333334,0.21084337,0.25920245,0.059734512,0.12847222,0.33870968,0.2369385,0.4031008,0.11363637,0.14492753,0.0
0.1983471,0.14666666,0.2951807,0.16257669,0.10176991,0.2326389,0.48156682,0.18218623,0.36434108,0.2159091,0.20289855,0.0
0.18181819,0.12,0.15662651,0.024539877,0.050884955,0.03125,0.15207373,0.045401968,0.30232558,0.14772727,0.60144925,0.0
0.3966942,0.2,0.21686748,0.036809817,0.15265487,0.10069445,0.26036867,0.19066899,0.37209302,0.19318181,0.20289855,1.0
0.2231405,0.13333334,0.15060242,0.064417176,0.03761062,0.18402778,0.281106,0.06998265,0.3488372,0.125,0.6086956,0.0
0.20661157,0.11333334,0.26506025,0.016871165,0.026548672,0.121527776,0.25345623,0.043184884,0.35658914,0.10227273,0.65217394,0.0
0.20661157,0.18666667,0.18072289,0.064417176,0.081858404,0.045138888,0.18202765,0.11740891,0.43410853,0.09659091,0.3768116,1.0
0.2892562,0.17333333,0.18072289,0.010736196,0.09955752,0.083333336,0.38479263,0.14825526,0.41860464,0.16477273,0.1594203,0.0
0.43801653,0.16666667,0.22891566,0.016871165,0.11061947,0.171875,0.77880186,0.16753422,0.29457363,0.27272728,0.2173913,1.0
0.14876033,0.5566667,0.0,0.023006136,0.06415929,0.055555556,0.16589862,0.122421436,0.74418604,0.28977272,0.49275362,1.0
0.71900827,0.34666666,0.2951807,0.056748465,0.19469027,0.013888889,0.01843318,0.26778483,0.4108527,0.29545453,0.5652174,0.0
0.3140496,0.08,0.18072289,0.20858896,0.097345136,0.18055555,0.47580644,0.22922692,0.3255814,0.13636364,0.13043478,0.0
0.23140496,0.086666666,0.1746988,0.07285276,0.03761062,0.14583333,0.23041475,0.077308655,0.1627907,0.11931818,0.5072464,0.0
0.60330576,0.15333334,0.3192771,0.024539877,0.10619469,0.0069444445,0.00921659,0.1659919,0.23255815,0.3465909,0.42028984,0.0
0.4876033,0.15333334,0.28313252,0.015337423,0.11061947,0.041666668,0.062211983,0.21573164,0.42635658,0.25,0.28985506,0.0
0.338843,0.18,0.16867469,0.18865031,0.044247787,0.041666668,0.1313364,0.11740891,0.20930232,0.11931818,0.7246377,0.0
0.19008264,0.11333334,0.14457831,0.17638037,0.07522124,0.1736111,0.3824885,0.20994794,0.4883721,0.13068181,0.2173913,1.0
0.37190083,0.42333335,0.090361446,0.018404908,0.17035398,0.03125,0.10599078,0.18681319,0.39534885,0.3125,0.2173913,1.0
0.25619835,0.30666667,0.18072289,0.024539877,0.16814159,0.027777778,0.2281106,0.19548872,0.4108527,0.54545456,0.36231884,0.0
0.46280992,0.12666667,0.3192771,0.027607363,0.13716814,0.017361112,0.02764977,0.1752458,0.37209302,0.51704544,0.5797101,0.0
0.27272728,0.13333334,0.11445783,0.11042945,0.061946902,0.16319445,0.41013825,0.16734143,0.34108528,0.1590909,0.20289855,1.0
0.23140496,0.10666667,0.13253012,0.17944786,0.086283185,0.11805555,0.32258064,0.18604203,0.29457363,0.2556818,0.20289855,1.0
0.3140496,0.1,0.20481928,0.015337423,0.06858407,0.07986111,0.28341013,0.11451706,0.31007752,0.27272728,0.3478261,1.0
0.38842976,0.26,0.1626506,0.01993865,0.10176991,0.059027776,0.07373272,0.15558127,0.34108528,0.35795453,0.44927537,0.0
0.30578512,0.2,0.30120483,0.18711656,0.06637168,0.19444445,0.41013825,0.21765953,0.2868217,0.13636364,0.14492753,0.0
0.14049587,0.053333335,0.18674698,0.009202454,0.030973451,0.104166664,0.14285715,0.051860422,0.4728682,0.125,0.52657,0.0
0.1983471,0.19333333,0.14457831,0.08435583,0.044247787,0.0625,0.1843318,0.042992096,0.24806201,0.022727273,0.7826087,0.0
0.27272728,0.13333334,0.15662651,0.01993865,0.081858404,0.038194444,0.1843318,0.1212647,0.33333334,0.09090909,0.20289855,1.0
0.23140496,0.046666667,0.20481928,0.0690184,0.095132746,0.114583336,0.27419356,0.13668787,0.49612403,0.11363637,0.23188406,1.0
0.16528925,0.08,0.1626506,0.012269938,0.042035397,0.038194444,0.16359447,0.065355696,0.4108527,0.07954545,0.42028984,0.0
0.23966943,0.12,0.1746988,0.108895704,0.057522126,0.13541667,0.3986175,0.14806247,0.39534885,0.19318181,0.3478261,0.0
0.21487603,0.093333334,0.2951807,0.10582822,0.092920355,0.1423611,0.33410138,0.14825526,0.42635658,0.17045455,0.3043478,0.0
0.45454547,0.12666667,0.24698795,0.021472393,0.17477876,0.017361112,0.023041476,0.20994794,0.43410853,0.27272728,0.24637681,1.0
0.1983471,0.06666667,0.22891566,0.013803681,0.03539823,0.121527776,0.25576037,0.113553114,0.5813953,0.18181819,0.24637681,0.0
0.30578512,0.21333334,0.072289154,0.036809817,0.17699115,0.097222224,0.108294934,0.1848853,0.503876,0.27272728,0.33333334,0.0
0.20661157,0.10666667,0.44578314,0.012269938,0.3539823,0.07986111,0.23502304,0.11740891,0.42635658,0.09659091,0.2753623,0.0
0.45454547,0.23333333,0.26506025,0.01993865,0.16150442,0.027777778,0.03686636,0.1922113,0.43410853,0.1875,0.2173913,1.0
0.34710744,0.34,0.030120483,0.021472393,0.17035398,0.038194444,0.059907835,0.19741662,0.49612403,0.2215909,0.28985506,1.0
0.1983471,0.24,0.23493975,0.029141104,0.14380531,0.017361112,0.01843318,0.16271448,0.6124031,0.26704547,0.4347826,0.0
0.19008264,0.11333334,0.16867469,0.14417177,0.095132746,0.19097222,0.28801844,0.13283208,0.3875969,0.07386363,0.42028984,0.0
0.58677685,0.16,0.31325302,0.018404908,0.26548672,0.055555556,0.08755761,0.19722383,0.43410853,0.3125,0.5072464,0.0
0.21487603,0.10666667,0.2951807,0.0797546,0.090707965,0.083333336,0.2626728,0.13668787,0.2248062,0.4318182,0.36231884,0.0
