AT,EV,AP,RH,target
0.45037037,0.44893238,0.5669389,0.73086625,1.0
0.56711113,0.40533808,0.505073,0.5454163,0.0
0.43674073,0.51494664,0.62014353,0.44897673,1.0
0.522963,0.73843414,0.49121505,0.5241099,1.0
0.5318518,0.65373665,0.6726058,0.62713766,0.0
0.4142222,0.5960854,0.5681762,0.88449675,1.0
0.2865185,0.34234875,0.62855726,0.8683768,1.0
0.59437037,0.73843414,0.49789655,0.40061677,0.0
0.35614815,0.3177936,0.43875277,0.58858985,1.0
0.33896297,0.3263345,0.51274437,0.6621811,1.0
0.54844445,0.25551602,0.21009651,0.39809364,1.0
0.45096296,0.5895018,0.4706756,0.88800114,1.0
0.5822222,0.46708184,0.44592923,0.6672274,1.0
0.29096296,0.2702847,0.7423905,0.81735355,1.0
0.21007407,0.28540924,0.9388765,0.7964676,1.0
0.12474074,0.28505337,0.70056915,0.83964115,1.0
0.34340742,0.29217082,0.42835933,0.5012616,1.0
0.5934815,0.62153023,0.60232615,0.5337819,1.0
0.3265185,0.34733096,0.61791635,0.82800674,1.0
0.42785186,0.5836299,0.6297946,0.69778526,1.0
0.48918518,0.29928824,0.23212077,0.9416877,1.0
0.4631111,0.34964412,0.5137342,0.64928514,1.0
0.17540741,0.24341637,0.6364761,0.55256516,1.0
0.544,0.5457295,0.657758,0.391926,1.0
0.73333335,0.47935942,0.35906953,0.4657976,0.0
0.1757037,0.30480427,0.40039593,0.8592655,1.0
0.8722963,0.7855872,0.42959663,0.1124194,0.0
0.7774815,0.6626335,0.596882,0.24740678,0.0
0.688,0.6494662,0.4936897,0.72946453,0.0
0.6906667,0.73309606,0.4041079,0.5159798,0.0
0.70577776,0.8475089,0.3788666,0.81286794,0.0
0.31851852,0.32117438,0.5949023,0.73184747,1.0
0.2405926,0.24341637,0.7644147,0.676619,1.0
0.45362964,0.5976868,0.5902004,0.86347073,0.0
0.37392592,0.29181495,0.77035385,0.76759183,1.0
0.7780741,0.8713523,0.47290275,0.60106534,0.0
0.35288888,0.15427046,0.63548625,0.52060556,1.0
0.86014813,0.73647684,0.6099975,0.1665265,0.0
0.42518517,0.47491103,0.5023509,0.6526493,1.0
0.5825185,0.5663701,0.3355605,0.65867674,0.0
0.64118516,0.7316726,0.26651818,0.65909725,0.0
0.40325925,0.27046263,0.7013115,0.4283712,1.0
0.34696296,0.27526692,0.42192528,0.8231006,1.0
0.82696295,0.51316726,0.4941846,0.13554808,0.0
0.15644445,0.24928826,0.6726058,0.6230726,1.0
0.3594074,0.34661922,0.7621876,0.9320157,1.0
0.28237036,0.28790036,0.6770601,0.65909725,1.0
0.5522963,0.41014236,0.4434546,0.8114662,0.0
0.6100741,0.81103206,0.37540212,0.78090835,0.0
0.3117037,0.2411032,0.60257363,0.715307,1.0
0.16059259,0.28220642,0.55283344,0.97042334,1.0
0.34814814,0.2530249,0.44939372,0.6281189,1.0
0.8106667,0.74893236,0.5248701,0.25287357,0.0
0.035259258,0.2540925,0.4481564,0.7195122,1.0
0.6151111,0.6590747,0.41771838,0.80235493,0.0
0.6118519,0.41014236,0.39024994,0.72946453,0.0
0.74192595,0.89395016,0.6072754,0.641155,0.0
0.4728889,0.34234875,0.59589213,0.3566022,1.0
0.3682963,0.28540924,0.66344965,0.5818615,1.0
0.63614815,0.6313167,0.6191537,0.5423325,0.0
0.32385185,0.43540925,0.36005938,0.87832916,1.0
0.65096295,0.6211744,0.62187576,0.690356,0.0
0.2162963,0.2718861,0.68770105,0.81440985,1.0
0.18666667,0.29928824,0.5426875,0.9010373,1.0
0.7351111,0.80071175,0.30339026,0.7874965,0.0
0.54874074,0.57651246,0.5835189,0.65236896,0.0
0.13155556,0.2608541,0.9712942,0.72063357,1.0
0.56266665,0.78451955,0.51497155,0.75231284,0.0
0.29866666,0.26103202,0.65924275,0.85043454,1.0
0.70992595,0.7772242,0.4149963,0.51415753,0.0
0.9351111,0.81868327,0.26874536,0.23058593,0.0
0.7457778,0.84021354,0.38752785,0.69652367,0.0
0.5365926,0.4202847,0.53031427,0.50714886,1.0
0.5472593,0.5674377,0.42637962,0.8355761,0.0
0.2634074,0.34537366,0.6164316,0.7507709,1.0
0.53333336,0.32384342,0.5073002,0.130642,1.0
0.8411852,0.82633454,0.45137343,0.4464536,0.0
0.78518516,0.8272242,0.3986637,0.68334734,0.0
0.6577778,0.44128114,0.28037614,0.6519484,0.0
0.33688888,0.26103202,0.61519426,0.7496496,1.0
0.55318516,0.62153023,0.6005939,0.6068125,1.0
0.6162963,0.35622776,0.5204157,0.4779927,1.0
0.15674074,0.18523131,0.55679286,0.88716006,1.0
0.63614815,0.7637011,0.19549617,0.7364732,0.0
0.60444444,0.7891459,0.41573867,0.9537426,0.0
0.90814817,0.8713523,0.487998,0.11578357,0.0
0.39407408,0.31619218,0.5468943,0.2537146,1.0
0.3128889,0.38451958,0.52115816,0.8683768,1.0
0.17659259,0.18523131,0.58500373,0.6305018,1.0
0.7813333,0.73309606,0.31675327,0.51668066,0.0
0.944,0.97544485,0.44394952,0.44939727,0.0
0.6308148,0.60622776,0.35807967,0.80109334,0.0
0.44148147,0.31370106,0.36698836,0.65236896,1.0
0.6862222,0.6850534,0.63721853,0.32520324,0.0
0.85066664,0.8014235,0.2724573,0.4978974,0.0
0.76503706,0.797331,0.18634002,0.7907205,0.0
0.68355554,0.48042706,0.5335313,0.55480796,0.0
0.27022222,0.2455516,0.58525115,0.8655733,1.0
0.35703704,0.27526692,0.39272457,0.7511915,1.0
0.36622223,0.31619218,0.54565704,0.27768433,1.0
0.35703704,0.44893238,0.6510765,0.95892906,1.0
0.22607407,0.33149466,0.67854494,0.97070366,1.0
0.9022222,0.8172598,0.38406336,0.27712363,0.0
0.11022222,0.18558718,0.4528582,0.9139333,1.0
0.5659259,0.58434165,0.6238555,0.4764508,0.0
0.21125926,0.29733098,0.64365256,0.8006728,1.0
0.5845926,0.5880783,0.52214795,0.80641997,0.0
0.6171852,0.5925267,0.4649839,0.450799,0.0
0.3848889,0.23790036,0.25463995,0.7277824,1.0
0.20325926,0.20106761,0.8391487,0.77866554,1.0
0.3202963,0.2768683,0.7166543,0.7373143,1.0
0.5608889,0.6128114,0.55852515,0.666947,0.0
0.3117037,0.24768683,0.46894333,0.71768993,1.0
0.8151111,0.8172598,0.3823311,0.31819457,0.0
0.46874073,0.2702847,0.23212077,0.62531537,1.0
0.5327407,0.61814946,0.43504083,0.77418,0.0
0.56237036,0.56868327,0.48453352,0.5786375,0.0
0.49807408,0.33274022,0.61544174,0.5015419,0.0
0.75614816,0.463879,0.328879,0.54373425,0.0
0.7028148,0.6087189,0.43949518,0.74614525,0.0
0.41125926,0.21850534,0.57188815,0.7719372,1.0
0.818963,0.8683274,0.43553576,0.50546676,0.0
0.44088888,0.32313168,0.7149221,0.7297449,1.0
0.7197037,0.6797153,0.50061864,0.4512195,0.0
0.4162963,0.31423488,0.4773571,0.16148023,1.0
0.38696295,0.28185055,0.57856965,0.5845248,1.0
0.85037035,0.80836296,0.28854245,0.38183346,0.0
0.61214817,0.3930605,0.36451373,0.67059153,0.0
0.26074073,0.27419928,0.7225934,0.76829267,1.0
0.5327407,0.45960855,0.39297202,0.92388564,0.0
0.28237036,0.32580072,0.46151942,0.82898796,1.0
0.72977775,0.51316726,0.48898786,0.2692739,0.0
0.45244443,0.5960854,0.572878,0.8221194,0.0
0.8562963,0.76298934,0.3281366,0.07485282,0.0
0.672,0.43523133,0.5988617,0.493552,0.0
0.2731852,0.3455516,0.5016085,0.7715167,1.0
0.16355556,0.26049823,0.64513737,0.728203,1.0
0.36237037,0.4169039,0.6119772,0.6509672,1.0
0.28266665,0.27348754,0.65528333,0.9425287,1.0
0.21155556,0.19252668,0.52437514,0.67465657,1.0
0.35348147,0.35088968,0.7938629,0.784693,1.0
0.33185184,0.2886121,0.69116557,0.69526213,1.0
0.20118518,0.30106762,0.38827023,0.71965235,1.0
0.43525925,0.42758006,0.6300421,0.905663,1.0
0.5555556,0.6177936,0.6161841,0.6906364,0.0
0.67437035,0.4731317,0.31947538,0.57835716,0.0
0.8059259,0.7950178,0.423905,0.40005606,0.0
0.29125926,0.26441282,0.43776292,0.72932434,1.0
0.64148146,0.38523132,0.53254145,0.56602186,1.0
0.92266667,0.8846975,0.30759713,0.26478833,0.0
0.842963,0.6024911,0.50210345,0.4523409,0.0
0.584,0.7322064,0.5550606,0.6173255,0.0
0.9208889,0.73096085,0.42192528,0.4449117,0.0
0.52,0.34234875,0.57807475,0.2360527,1.0
0.6527407,0.42437723,0.5124969,0.26380712,0.0
0.8980741,0.7939502,0.5053205,0.35730305,0.0
0.818963,0.76298934,0.36030686,0.056069527,0.0
0.36414814,0.34661922,0.79683244,0.70941967,1.0
0.60325927,0.7161922,0.53996533,0.59013176,0.0
0.2242963,0.3263345,0.55827767,0.86431175,1.0
0.78103703,0.8375445,0.35832715,0.5622372,0.0
0.17274074,0.22811387,0.6127196,0.69666386,1.0
0.5597037,0.5836299,0.589953,0.55200446,0.0
0.71437037,0.44128114,0.27369463,0.5955985,0.0
0.3220741,0.3263345,0.5736204,0.81412953,1.0
0.74814814,0.92188615,0.39148724,0.866134,0.0
0.79762965,0.76298934,0.38158873,0.3930474,0.0
0.36592594,0.33274022,0.6441475,0.6662461,1.0
0.7842963,0.77064055,0.33333334,0.5759742,0.0
0.71555555,0.7601423,0.45657015,0.59938323,0.0
0.83022225,0.66370106,0.3734224,0.2559574,0.0
0.33333334,0.29217082,0.48032665,0.37146062,1.0
0.376,0.24270463,0.59762436,0.6579759,1.0
0.49333334,0.29928824,0.21232368,0.9643958,1.0
0.45451853,0.3261566,0.59787184,0.48430052,1.0
0.48533332,0.33096084,0.46968573,0.7130642,1.0
0.44296297,0.32580072,0.45483792,0.5850855,1.0
0.6891852,0.56032026,0.454343,0.32492292,0.0
0.8746667,0.9163701,0.12274189,0.49929914,0.0
0.84474075,0.69982207,0.33308586,0.31609195,0.0
0.60474074,0.4202847,0.5686711,0.34160358,0.0
0.44592592,0.2539146,0.28656274,0.7666106,1.0
0.79348147,0.7601423,0.50259835,0.19834594,0.0
0.35377777,0.27633452,0.45335314,0.75679845,1.0
0.6805926,0.44128114,0.2887899,0.5804598,0.0
0.13896297,0.23701067,0.6164316,0.47785252,1.0
0.83022225,0.77064055,0.30784458,0.5934959,0.0
0.29807407,0.29217082,0.4969067,0.5043454,1.0
0.3285926,0.32117438,0.56990844,0.42528737,1.0
0.19140741,0.21957295,0.549369,0.6283992,1.0
0.8053333,0.76298934,0.3924771,0.52929634,0.0
0.69659257,0.6386121,0.46201435,0.7189515,0.0
0.38074073,0.2946619,0.9383816,0.5616765,1.0
0.31111112,0.2718861,0.6884435,0.92220354,1.0
0.13125926,0.18523131,0.65206635,0.5871881,1.0
0.7042963,0.6955516,0.44988865,0.4578077,0.0
0.39496297,0.25551602,0.24919574,0.61269975,1.0
0.53925925,0.55676156,0.68992823,0.6398935,1.0
0.7736296,0.6709964,0.4419698,0.23058593,0.0
0.69777775,0.64145905,0.47018066,0.37608635,0.0
0.38548148,0.34199288,0.67409056,0.64578074,1.0
0.6346667,0.8258007,0.29992577,0.83109057,0.0
0.19851851,0.2597865,0.8277654,0.9432296,1.0
0.41037038,0.33149466,0.70007426,0.83837956,1.0
0.5739259,0.79466194,0.43009156,0.94827586,0.0
0.68740743,0.7699288,0.5164563,0.20801795,0.0
0.7925926,0.7855872,0.4840386,0.24922904,0.0
0.8005926,0.73096085,0.38554814,0.68236613,0.0
0.4331852,0.4039146,0.44147488,0.45486403,1.0
0.66844445,0.6781139,0.49195743,0.65054667,0.0
0.69185185,0.7601423,0.4454343,0.57961875,0.0
0.40355554,0.27633452,0.43900025,0.6198486,1.0
0.16977778,0.27330962,0.7654046,0.78973925,1.0
0.698963,0.78701067,0.38827023,0.7486684,0.0
0.3054815,0.22989324,0.51497155,0.87552565,1.0
0.79407406,0.7914591,0.28087106,0.5456967,0.0
0.8782222,0.76352316,0.36302894,0.5043454,0.0
0.7434074,0.78701067,0.39618906,0.78875804,0.0
0.6651852,0.7855872,0.50829005,0.34230447,0.0
0.5407407,0.34768683,0.39346695,0.57821697,0.0
0.094222225,0.24341637,0.6820094,0.7019905,1.0
0.2871111,0.26441282,0.4310814,0.6906364,1.0
0.72385186,0.463879,0.45607522,0.43047377,0.0
0.3774815,0.27348754,0.63028955,0.8453883,1.0
0.4977778,0.39982206,0.33506557,0.7019905,0.0
0.15348148,0.17491104,0.654046,0.5626577,1.0
0.6441482,0.5948399,0.4427122,0.69610316,0.0
0.4094815,0.29234874,0.3417471,0.69343984,1.0
0.5688889,0.61814946,0.44642416,0.69792545,0.0
0.79407406,0.7898576,0.4189557,0.60120547,0.0
0.4797037,0.33274022,0.59168524,0.7018503,1.0
0.47614816,0.36494663,0.38356844,0.90860665,1.0
0.65511113,0.7327402,0.4216778,0.4704233,0.0
0.38518518,0.2530249,0.46349913,0.6283992,1.0
0.75703704,0.6752669,0.51497155,0.31917578,0.0
0.61244446,0.74893236,0.54145014,0.49186993,0.0
0.42192593,0.22989324,0.5317991,0.6319036,1.0
0.8011852,0.8177936,0.40089086,0.67409587,0.0
0.9342222,0.7921708,0.36525613,0.19498178,0.0
0.87762964,0.79234874,0.5421925,0.38421643,0.0
0.20385185,0.27900356,0.840881,0.72147465,1.0
0.27555555,0.2702847,0.76763177,0.81735355,1.0
0.8891852,0.8172598,0.38480574,0.18068404,0.0
0.7357037,0.85765123,0.29918337,0.9041211,0.0
0.33155555,0.4169039,0.60009897,0.79086065,1.0
0.9274074,0.7898576,0.39569414,0.18601066,0.0
0.34666666,0.24822064,0.4773571,0.65012616,1.0
0.136,0.28131673,0.6594902,0.7928231,1.0
0.83081484,0.76298934,0.34941846,0.030557891,0.0
0.4231111,0.416726,0.5664439,0.87342304,0.0
0.94222224,0.7921708,0.35906953,0.19203813,0.0
0.30044445,0.28683275,0.5085375,0.6450799,1.0
0.8708148,0.85071176,0.43033904,0.34230447,0.0
0.36355555,0.32117438,0.5617421,0.35520044,1.0
0.47525924,0.49466193,0.4988864,0.75567704,1.0
0.81244445,0.78701067,0.3986637,0.59714043,0.0
0.49244446,0.57651246,0.5751052,0.8204374,0.0
0.70074075,0.56103206,0.48750308,0.47785252,0.0
0.32,0.2886121,0.6750804,0.7901598,1.0
0.6,0.605516,0.5535759,0.78819734,0.0
0.6903704,0.5948399,0.5716407,0.4449117,0.0
0.48977777,0.7220641,0.50433064,0.79352397,0.0
0.4717037,0.2702847,0.2590943,0.6421363,1.0
0.15111111,0.19074734,0.7159119,0.77796465,1.0
0.6305185,0.633274,0.54763675,0.5602747,0.0
0.4808889,0.34679714,0.55035883,0.2746005,1.0
0.22162963,0.18523131,0.5555556,0.4833193,1.0
0.37777779,0.35854092,0.55679286,0.57513314,1.0
0.4488889,0.4900356,0.66122246,0.74362206,1.0
0.48681483,0.588968,0.6060381,0.81455004,0.0
0.36948147,0.24964413,0.5179411,0.68278664,1.0
0.7084444,0.8774021,0.5877258,0.66049904,0.0
0.6613333,0.4202847,0.54070777,0.15867676,1.0
0.21214814,0.3322064,0.5016085,0.72301656,1.0
0.728,0.825089,0.4243999,0.5696664,0.0
0.71022224,0.6012455,0.51274437,0.53083825,0.0
0.602963,0.5953737,0.41375896,0.8179142,0.0
0.90074074,0.76120996,0.25859937,0.47140455,0.0
0.59585184,0.40533808,0.5085375,0.5465377,0.0
0.8391111,0.93754447,0.44790894,0.4582282,0.0
0.86814815,0.8683274,0.47785202,0.42122233,0.0
0.18162963,0.18523131,0.59762436,0.4823381,1.0
0.7546667,0.3475089,0.39915863,0.29562658,0.0
0.67377776,0.7421708,0.3160109,0.48738435,0.0
0.5422222,0.5674377,0.43231875,0.8421643,0.0
0.20207408,0.2597865,0.77951,0.9904682,1.0
0.8020741,0.52544487,0.3531304,0.24936922,0.0
0.696,0.60622776,0.40237564,0.41337258,0.0
0.56622225,0.6850534,0.68299925,0.6191477,0.0
0.87733334,0.797331,0.1586241,0.45430332,0.0
0.78933334,0.78060496,0.49938133,0.14928511,0.0
0.20207408,0.32793593,0.57386786,0.7631062,1.0
0.6201481,0.5880783,0.5204157,0.7740398,0.0
0.624,0.869395,0.4075724,0.9004766,0.0
0.33362964,0.27526692,0.42341006,0.7853939,1.0
0.33896297,0.3480427,0.77258104,0.8484721,1.0
0.749037,0.42597866,0.2731997,0.4512195,0.0
0.73422223,0.77882564,0.4053452,0.6328848,0.0
0.65125924,0.44128114,0.30759713,0.6589571,0.0
0.872,0.8295374,0.29126453,0.39753294,0.0
0.7608889,0.68327403,0.42563722,0.4764508,0.0
0.29925925,0.28701067,0.66320217,0.94729465,1.0
0.42725927,0.3266904,0.4224202,0.7597421,1.0
0.65896297,0.69982207,0.34001485,0.56616205,0.0
0.77185184,0.6709964,0.4508785,0.3924867,0.0
0.3054815,0.22989324,0.5137342,0.8603869,1.0
0.7727407,0.8514235,0.20861173,0.79997194,0.0
0.35022223,0.2768683,0.71764416,0.7245585,1.0
0.68414813,0.5895018,0.44964117,0.5092515,0.0
0.5911111,0.6211744,0.64513737,0.7884777,0.0
0.3845926,0.25231317,0.3553576,0.7531539,1.0
0.77066666,0.48896798,0.3301163,0.3275862,0.0
0.3997037,0.31992882,0.5033408,0.75581723,1.0
0.20533334,0.19466192,0.55159616,0.46481636,0.0
0.3605926,0.2647687,0.6013363,0.8219792,1.0
0.4311111,0.5064057,0.5483791,0.60470986,1.0
0.49955556,0.33274022,0.59985155,0.6780208,1.0
0.6805926,0.7699288,0.5214056,0.2087188,0.0
0.384,0.28523132,0.6448899,0.51583964,1.0
0.34637037,0.35854092,0.5553081,0.81497055,1.0
0.6065185,0.6149466,0.4075724,0.9331371,0.0
0.7312593,0.825089,0.4251423,0.6401738,0.0
0.7122963,0.75320286,0.36649343,0.5793384,0.0
0.5848889,0.6211744,0.60702795,0.8940286,0.0
0.4008889,0.3227758,0.70007426,0.70970005,1.0
0.14814815,0.23487544,0.5842613,0.59125316,1.0
0.6352593,0.6850534,0.6169265,0.43215588,0.0
0.6865185,0.62206405,0.5815392,0.48093635,0.0
0.43733335,0.29234874,0.3199703,0.60891503,0.0
0.7442963,0.7421708,0.3157634,0.44084665,0.0
0.7585185,0.8774021,0.5859936,0.71979254,0.0
0.8557037,0.8295374,0.28804752,0.519344,0.0
0.2874074,0.27935943,0.7030438,0.6910569,1.0
0.3445926,0.2540925,0.5033408,0.62545556,1.0
0.74666667,0.7064057,0.5016085,0.3393608,0.0
0.26637036,0.24768683,0.44073248,0.7542753,1.0
0.65037036,0.5953737,0.46671617,0.6802635,0.0
0.15703703,0.27419928,0.7302648,0.8710401,1.0
0.109925926,0.2485765,0.416976,0.9313148,1.0
0.26014814,0.28291816,0.37639198,0.9736473,1.0
0.71525925,0.6010676,0.5822816,0.5357443,0.0
0.416,0.30106762,0.35906953,0.7472666,1.0
0.73007405,0.51850533,0.54615194,0.5149986,0.0
0.17007408,0.22633451,0.65528333,0.6659658,1.0
0.84355557,0.96761566,0.34818113,0.5803196,0.0
0.17777778,0.2540925,0.45854986,0.8111859,1.0
0.67437035,0.43523133,0.59218013,0.5107934,0.0
0.9457778,0.7921708,0.35436773,0.19792543,0.0
0.8574815,0.81601423,0.33605543,0.2698346,0.0
0.6352593,0.61405694,0.6384558,0.52691334,0.0
0.59437037,0.42758006,0.6706261,0.5360247,0.0
0.2245926,0.26245552,0.8970552,0.6795626,1.0
0.5448889,0.6955516,0.39940608,0.4620129,0.0
0.61866665,0.42437723,0.4887404,0.25259322,0.0
0.4171852,0.23790036,0.21182875,0.6386319,1.0
0.71081483,0.34181494,0.37391734,0.3329128,0.0
0.5268148,0.7327402,0.49096757,0.7994113,0.0
0.5736296,0.47935942,0.41524374,0.8420241,0.0
0.70962965,0.56868327,0.4711705,0.20745724,0.0
0.47437036,0.713879,0.66196483,0.8100645,0.0
0.6554074,0.6955516,0.555803,0.3630502,0.0
0.33392593,0.34768683,0.68250436,0.8081021,1.0
0.49866667,0.47544485,0.28087106,0.99649566,0.0
0.82044446,0.8451957,0.29052216,0.32744604,0.0
0.64,0.8830961,0.35461518,0.78132886,0.0
0.7407407,0.6425267,0.41549122,0.55410707,0.0
0.35466668,0.2966192,0.60925514,0.7867956,1.0
0.29214814,0.22010677,0.70056915,0.5616765,1.0
0.09777778,0.29733098,0.28186092,0.74278104,1.0
0.5374815,0.44893238,0.57461023,0.6226521,1.0
0.6263704,0.8117438,0.30858698,0.91042894,0.0
0.25985184,0.30213523,0.7282851,0.9139333,1.0
0.59022224,0.44412813,0.386538,0.78231007,0.0
0.86281484,0.8272242,0.38950756,0.41575554,0.0
0.66933334,0.6229537,0.34347934,0.751612,0.0
0.8432593,0.69982207,0.33184856,0.34875244,0.0
0.47644445,0.3455516,0.42415243,0.35001403,1.0
0.08533333,0.25017795,0.7842118,0.70843846,1.0
0.6488889,0.7439502,0.3558525,0.86052704,0.0
0.3288889,0.28113878,0.4704281,0.8463695,1.0
0.6394074,0.69875443,0.6820094,0.4122512,0.0
0.53125924,0.7535587,0.3659985,0.493552,0.0
0.2891852,0.25551602,0.2318733,0.699187,1.0
0.8017778,0.5663701,0.37614453,0.4973367,0.0
0.6485926,0.6681495,0.4793368,0.40762547,0.0
0.42044446,0.3113879,0.51942587,0.74194,1.0
0.70162964,0.3930605,0.37119526,0.39571068,0.0
0.13155556,0.24341637,0.6622123,0.595178,1.0
0.6651852,0.7891459,0.39816877,0.7396972,0.0
0.71496296,0.92313164,0.37317497,0.7851135,0.0
0.23881482,0.30925268,0.7849542,0.8260443,1.0
0.6065185,0.58291817,0.5357585,0.7633866,0.0
0.810963,0.76298934,0.4243999,0.5499019,0.0
0.84355557,0.59679717,0.3004207,0.3613681,0.0
0.60355556,0.71352315,0.5902004,0.35337818,0.0
0.28,0.26814947,0.81143284,0.6428371,1.0
0.25807407,0.29217082,0.51101214,0.59868234,1.0
0.7357037,0.65978646,0.46820095,0.6118587,0.0
0.4888889,0.65373665,0.68027717,0.7038127,1.0
0.16562963,0.27900356,0.78074735,0.8703392,1.0
0.24325927,0.286121,0.6057907,0.68460894,1.0
0.29214814,0.26459074,0.6127196,0.75231284,1.0
0.6334815,0.41352314,0.23484287,0.4538828,0.0
0.6805926,0.588968,0.59218013,0.5423325,0.0
0.21451852,0.27241993,0.5612472,0.6541912,1.0
0.62133336,0.42348754,0.2326157,0.49719653,0.0
0.29007408,0.26530248,0.38752785,0.6070928,1.0
0.8082963,0.8891459,0.21578817,0.5922344,0.0
0.6942222,0.7327402,0.2271715,0.73465097,0.0
0.3291852,0.24893239,0.5362534,0.8337539,1.0
0.34577778,0.27348754,0.61123484,0.9251472,1.0
0.67466664,0.42099643,0.39495173,0.70801795,0.0
0.7961481,0.80711746,0.40930462,0.5960191,0.0
0.40533334,0.29733098,0.6216283,0.6904962,1.0
0.4074074,0.27900356,0.8144024,0.50462574,1.0
0.61807406,0.63007116,0.61049247,0.70955986,0.0
0.6242963,0.825089,0.42613214,0.81511074,0.0
0.4097778,0.33540925,0.6750804,0.7635268,1.0
0.9131852,0.79234874,0.5186835,0.18012336,0.0
0.7445926,0.61405694,0.46448898,0.41393328,0.0
0.3682963,0.34964412,0.51101214,0.83922064,1.0
0.66933334,0.6565836,0.46349913,0.5787777,0.0
0.90577775,0.863879,0.27616927,0.46089152,0.0
0.64118516,0.4731317,0.30536994,0.6638632,0.0
0.74192595,0.825089,0.42489484,0.5106532,0.0
0.64977777,0.7113879,0.51497155,0.47785252,0.0
0.42785186,0.5960854,0.57040334,0.8089431,1.0
0.69155556,0.6681495,0.4785944,0.27207738,0.0
0.464,0.32758006,0.47908932,0.67241377,1.0
0.35466668,0.3633452,0.8012868,0.937903,1.0
0.31585184,0.22935943,0.49121505,0.75806,1.0
0.096,0.1816726,0.8448404,0.7178301,1.0
0.22933333,0.286121,0.548874,0.800813,1.0
0.40414816,0.638968,0.66765654,0.70647603,1.0
0.7407407,0.5553381,0.5144766,0.45962995,0.0
0.4162963,0.23594306,0.5879733,0.54247266,1.0
0.12622222,0.2807829,0.8582034,0.81539106,1.0
0.29451853,0.28185055,0.4902252,0.8557612,1.0
0.18014815,0.81459075,0.6312794,0.8085226,1.0
0.52977777,0.55676156,0.6904232,0.5344828,1.0
0.4397037,0.56103206,0.5105172,0.8218391,0.0
0.6062222,0.4202847,0.5340262,0.28763667,0.0
0.52118516,0.25213522,0.3729275,0.48458087,1.0
0.4465185,0.32580072,0.45879734,0.6331651,1.0
0.2477037,0.28131673,0.6357337,0.82576394,1.0
0.8005926,0.7046263,0.17718387,0.4872442,0.0
0.464,0.32384342,0.5261074,0.3630502,1.0
0.24474074,0.2768683,0.7062608,0.95794785,1.0
0.69718516,0.6923488,0.5070527,0.5215868,0.0
0.36711112,0.2768683,0.7268003,0.60134566,1.0
0.56207407,0.7637011,0.3924771,0.44939727,0.0
0.20888889,0.2747331,0.8732987,0.87174094,1.0
0.8002963,0.92313164,0.38257858,0.7025512,0.0
0.3934815,0.2519573,0.59787184,0.61143816,1.0
0.23733333,0.2540925,0.44295967,0.5664424,1.0
0.33777776,0.27046263,0.6243504,0.5001402,1.0
0.70014817,0.797331,0.19203168,0.8842164,0.0
0.8376296,0.8551601,0.45236328,0.49130923,0.0
0.6865185,0.8295374,0.339025,0.8662742,0.0
0.7685926,0.7327402,0.42860678,0.24614522,0.0
0.8011852,0.5866548,0.51695126,0.17633866,0.0
0.31792593,0.26227757,0.56520665,0.77768433,1.0
0.2877037,0.2747331,0.7775303,0.6262966,1.0
0.74696296,0.84021354,0.40386042,0.8455285,0.0
0.352,0.15427046,0.6325167,0.51794225,1.0
0.75229627,0.93576515,0.41054195,0.69694424,0.0
0.232,0.24893239,0.54961646,0.8823942,1.0
0.5173333,0.4405694,0.36426628,0.9994393,0.0
0.38992593,0.30106762,0.35684237,0.70703673,1.0
0.8874074,0.7327402,0.25068054,0.29198205,0.0
0.29214814,0.19252668,0.5726305,0.45738715,1.0
0.76622224,0.6010676,0.5845088,0.45402297,0.0
0.18548149,0.3261566,0.59787184,0.8204374,1.0
0.6699259,0.6752669,0.4887404,0.60260725,0.0
0.38074073,0.27348754,0.6077704,0.83767873,1.0
0.2731852,0.30177936,0.60306853,0.8655733,1.0
0.73896295,0.5866548,0.5112596,0.23352958,0.0
0.3745185,0.2530249,0.48304874,0.7035324,1.0
0.39674073,0.24270463,0.57436275,0.6160639,1.0
